Domain Model env_id run task steps success_rate reward
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 410000 0.16 -26.31099999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 420000 0.19 -23.246999999999986
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 430000 0.26 -21.517999999999986
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 440000 0.23 -22.616999999999983
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 450000 0.32 -20.84399999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 460000 0.21 -23.792999999999974
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 470000 0.26 -25.32799999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 480000 0.26 -21.27599999999999
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 490000 0.2 -24.602999999999973
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 500000 0.25 -22.42699999999998
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 510000 0.22 -21.45499999999998
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 520000 0.27 -22.226999999999965
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 530000 0.27 -21.627999999999982
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 540000 0.31 -22.89599999999996
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 550000 0.21 -20.697999999999997
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 560000 0.27 -20.72899999999998
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 570000 0.24 -22.352999999999973
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 580000 0.3 -18.43399999999999
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 590000 0.3 -20.014999999999983
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 600000 0.24 -20.498999999999988
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 610000 0.33 -21.725999999999967
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 620000 0.21 -22.040999999999976
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 630000 0.23 -21.754999999999974
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 640000 0.35 -20.844999999999963
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 650000 0.21 -26.194999999999958
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 660000 0.24 -21.437999999999985
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 670000 0.22 -22.987999999999985
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 680000 0.29 -23.376999999999963
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 690000 0.31 -19.538999999999987
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 700000 0.24 -19.592999999999996
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 710000 0.26 -21.383999999999986
BoxWorld trl+T BoxWorld_taskable_task5-v1 run3 task1 720000 0.3 -21.823999999999966
