Domain Model env_id run task steps success_rate reward
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1100000 0.59 -13.881000000000034
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1110000 0.65 -12.001000000000023
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1120000 0.6 -12.794000000000048
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1130000 0.68 -9.23000000000004
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1140000 0.66 -10.98300000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1150000 0.64 -11.279000000000037
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1160000 0.67 -13.508999999999993
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1170000 0.75 -8.520000000000005
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1180000 0.66 -12.822000000000008
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1190000 0.63 -11.380000000000038
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1200000 0.57 -17.17900000000001
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1210000 0.63 -14.331000000000003
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1220000 0.63 -10.942000000000046
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1230000 0.63 -10.924000000000044
BoxWorld RePReL BoxWorld_RePReL_task3-v1 run5 task2 1240000 0.65 -13.455000000000007
