Domain Model env_id run task steps success_rate reward
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 380000 0.93 -0.3259999999999989
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 390000 0.84 -3.999999999999991
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 400000 0.89 -1.773999999999997
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 410000 0.88 -2.6749999999999927
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 420000 0.87 -1.749
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 430000 0.89 -1.2399999999999995
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 440000 0.89 -0.8660000000000018
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 450000 0.83 -3.3619999999999965
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 460000 0.88 -1.4509999999999994
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 470000 0.85 -1.9610000000000034
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 480000 0.9 -1.0229999999999992
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 490000 0.9 -0.6730000000000018
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 500000 0.87 -2.213999999999998
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 510000 0.88 -0.9970000000000021
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 520000 0.89 -1.2729999999999995
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 530000 0.91 -0.764999999999999
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 540000 0.96 0.6249999999999994
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 550000 0.87 -1.7039999999999997
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 560000 0.89 -0.9330000000000017
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 570000 0.93 -0.04900000000000114
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 580000 0.93 0.05599999999999884
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 590000 0.89 -1.2159999999999997
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 600000 0.98 0.747000000000002
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 610000 0.91 -1.3419999999999974
BoxWorld RePReL+T BoxWorld_RePReL_task5-v1 run1 task1 620000 0.88 -1.44
